# Date: 20200217
# Operator: JLC&LM
# Notes: Flamingo samples post SP3 heat
# Tap_cm: 6.0
# Sample: Flamingo-4
# Fit of Tap:
#	Ic = 123 +/- 0.029 A
#	n = 24.7 +/- 0.22 
#	Vc = 6 uV
#	Vfloor = 0.105 +/- 0.0038 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
3.990000,0.000000,7.172760,0.699439
4.013333,-0.300000,6.916590,0.702742
4.036667,-0.200000,6.831200,0.706041
4.060000,-0.200000,6.916590,0.709339
4.083333,-0.300000,7.001980,0.712629
4.106667,-0.300000,7.258150,0.715921
4.130000,-0.600000,7.087370,0.719241
4.153333,-0.100000,7.001980,0.723276
4.176667,0.000000,7.172760,0.727262
4.200000,-0.200000,7.087370,0.731260
4.223333,-0.500000,7.087370,0.735246
4.246667,-0.200000,7.087370,0.739241
4.270000,0.000000,7.087370,0.743276
4.293333,-0.200000,6.831200,0.747263
4.316667,-0.400000,7.258150,0.751263
4.340000,-0.100000,7.258150,0.755256
4.363333,-0.100000,7.172760,0.759261
4.386667,-0.200000,7.001980,0.763272
4.410000,-0.400000,7.428930,0.767268
4.433333,-0.500000,7.514320,0.771266
4.456667,-0.200000,7.087370,0.775257
4.480000,-0.400000,7.172760,0.779237
4.503333,-0.300000,7.343540,0.783272
4.526667,-0.100000,7.343540,0.787271
4.550000,-0.300000,7.087370,0.791259
4.573333,-0.200000,7.343540,0.795237
4.596667,-0.300000,7.514320,0.799236
4.620000,-0.400000,7.428930,0.803276
4.643333,-0.200000,6.916590,0.807256
4.666667,-0.300000,7.172760,0.811232
4.690000,-0.400000,7.258150,0.815239
4.713333,-0.300000,7.599710,0.819248
4.736667,-0.200000,7.343540,0.822751
4.760000,-0.200000,7.343540,0.826041
4.783333,-0.200000,7.428930,0.829337
4.806667,0.200000,7.514320,0.832631
4.830000,-0.100000,7.514320,0.835921
4.853333,-0.100000,7.428930,0.839209
4.876667,-0.400000,7.428930,0.842500
4.900000,-0.200000,7.172760,0.845790
4.923333,-0.400000,7.514320,0.849083
4.946667,-0.200000,7.514320,0.852379
4.970000,-0.100000,7.599710,0.855673
4.993333,-0.300000,7.428930,0.858955
5.016667,-0.300000,7.343540,0.862241
5.040000,-0.400000,7.685100,0.865534
5.063333,-0.300000,7.599710,0.868823
5.086667,-0.400000,7.514320,0.872116
5.110000,-0.200000,7.428930,0.875429
5.133333,-0.300000,7.685100,0.878740
5.156667,-0.200000,7.514320,0.882026
5.180000,-0.600000,7.770490,0.885338
5.203333,-0.200000,7.428930,0.888632
5.226667,-0.300000,7.343540,0.891927
5.250000,-0.400000,7.428930,0.895215
5.273333,-0.400000,7.599710,0.898510
5.296667,-0.300000,7.770490,0.901806
5.320000,-0.100000,7.941270,0.905086
5.343333,-0.300000,7.770490,0.908385
5.366667,-0.400000,7.685100,0.918416
5.390000,-0.100000,7.770490,0.922181
5.413333,-0.200000,7.514320,0.925508
5.436667,-0.300000,7.685100,0.928827
5.460000,-0.200000,7.941270,0.932132
5.483333,-0.500000,7.855880,0.935465
5.506667,-0.200000,7.855880,0.938753
5.530000,-0.300000,7.941270,0.942048
5.553333,0.100000,7.855880,0.945362
5.576667,0.000000,7.770490,0.948647
5.600000,-0.200000,7.941270,0.951932
5.623333,-0.400000,7.941270,0.955214
5.646667,-0.300000,7.855880,0.958507
5.670000,-0.100000,7.514320,0.961790
5.693333,-0.200000,8.026660,0.965081
5.716667,-0.100000,8.026660,0.968373
5.740000,-0.200000,7.941270,0.971657
5.763333,-0.200000,7.685100,0.974946
5.786667,-0.100000,7.685100,0.978243
5.810000,0.000000,7.770490,0.981520
5.833333,-0.500000,8.026660,0.984804
5.856667,-0.200000,8.282830,0.988088
5.880000,-0.200000,7.941270,0.991383
5.903333,-0.200000,7.855880,0.994692
5.926667,-0.300000,8.026660,0.997993
5.950000,-0.500000,8.026660,1.001276
5.973333,-0.100000,8.197440,1.004605
5.996667,-0.200000,7.770490,1.007895
6.020000,-0.200000,8.197440,1.011182
6.043333,-0.100000,8.026660,1.014480
6.066667,-0.100000,8.197440,1.017765
6.090000,0.000000,8.197440,1.021061
6.113333,-0.100000,7.855880,1.024354
6.136667,-0.300000,8.112050,1.027639
6.160000,-0.200000,8.197440,1.030930
6.183333,-0.100000,8.112050,1.034215
6.206667,-0.200000,8.197440,1.037507
6.230000,-0.300000,7.855880,1.040795
6.253333,-0.200000,8.112050,1.044086
6.276667,-0.100000,7.941270,1.047394
6.300000,-0.100000,8.453610,1.050697
6.323333,-0.200000,8.197440,1.053988
6.346667,-0.300000,8.112050,1.059367
6.370000,-0.300000,8.368220,1.114139
6.393333,-0.200000,8.453610,1.130922
6.416667,-0.200000,8.539000,1.134281
6.440000,-0.400000,8.624390,1.137586
6.463333,-0.500000,8.197440,1.140892
6.486667,-0.200000,8.539000,1.144182
6.510000,-0.100000,8.197440,1.147479
6.533333,-0.300000,8.539000,1.150768
6.556667,-0.100000,8.112050,1.154053
6.580000,-0.200000,8.197440,1.157339
6.603333,-0.100000,8.368220,1.160626
6.626667,-0.300000,8.368220,1.163916
6.650000,-0.200000,8.539000,1.167208
6.673333,-0.200000,8.539000,1.170507
6.696667,-0.200000,8.368220,1.173833
6.720000,-0.300000,8.539000,1.177127
6.743333,-0.300000,8.197440,1.180415
6.766667,-0.200000,8.624390,1.183716
6.790000,-0.300000,8.539000,1.187005
6.813333,-0.100000,8.282830,1.190284
6.836667,-0.200000,8.539000,1.193579
6.860000,-0.100000,8.539000,1.196882
6.883333,-0.400000,8.880560,1.200174
6.906667,-0.300000,8.453610,1.203459
6.930000,-0.200000,8.624390,1.210531
6.953333,-0.100000,8.709780,1.216669
6.976667,-0.200000,8.539000,1.220416
7.000000,-0.200000,8.282830,1.223808
7.023333,-0.400000,8.709780,1.227103
7.046667,-0.200000,8.624390,1.230391
7.070000,-0.000000,8.795170,1.233683
7.093333,-0.200000,8.709780,1.236975
7.116667,-0.200000,8.539000,1.240269
7.140000,-0.200000,8.539000,1.243554
7.163333,-0.100000,8.709780,1.246853
7.186667,-0.400000,8.880560,1.250146
7.210000,0.000000,8.880560,1.253428
7.233333,-0.300000,8.539000,1.256756
7.256667,-0.500000,8.795170,1.260045
7.280000,-0.500000,8.624390,1.263322
7.303333,-0.300000,8.709780,1.266626
7.326667,-0.200000,8.880560,1.269916
7.350000,-0.100000,8.709780,1.273201
7.373333,-0.200000,8.624390,1.276501
7.396667,-0.300000,8.880560,1.279787
7.420000,-0.200000,8.965950,1.283100
7.443333,-0.300000,8.795170,1.286395
7.466667,-0.100000,8.539000,1.289690
7.490000,0.000000,8.539000,1.292972
7.513333,-0.200000,9.051340,1.296286
7.536667,-0.100000,8.965950,1.299573
7.560000,-0.200000,8.965950,1.305021
7.583333,-0.100000,8.880560,1.308434
7.606667,-0.400000,8.795170,1.312904
7.630000,-0.200000,9.051340,1.316378
7.653333,-0.100000,8.965950,1.319760
7.676667,-0.200000,8.795170,1.323161
7.700000,-0.100000,8.880560,1.326537
7.723333,-0.100000,9.051340,1.329904
7.746667,-0.300000,8.880560,1.333274
7.770000,-0.200000,8.880560,1.336648
7.793333,-0.300000,8.795170,1.340015
7.816667,-0.100000,8.965950,1.343387
7.840000,-0.300000,8.965950,1.346755
7.863333,-0.300000,9.222120,1.350118
7.886667,-0.400000,9.307510,1.353485
7.910000,-0.300000,8.965950,1.356852
7.933333,-0.300000,8.795170,1.360224
7.956667,-0.200000,9.051340,1.363598
7.980000,-0.100000,9.136730,1.366967
8.003333,-0.300000,9.136730,1.370336
8.026667,-0.300000,8.965950,1.373699
8.050000,-0.200000,9.222120,1.377071
8.073333,-0.200000,9.222120,1.380435
