# Date: 20200217
# Operator: JLC&LM
# Notes: Flamingo samples post SP3 heat
# Tap_cm: 6.0
# Sample: Flamingo-4
# Fit of Tap:
#	Ic = 123 +/- 0.029 A
#	n = 28.5 +/- 0.35 
#	Vc = 6 uV
#	Vfloor = -1.1 +/- 0.0056 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
4.900000,-1.600000,8.026660,0.765630
4.923333,-1.800000,7.855880,0.769021
4.946667,-1.600000,7.941270,0.772413
4.970000,-1.800000,7.941270,0.775790
4.993333,-1.800000,7.941270,0.779178
5.016667,-1.800000,8.026660,0.782562
5.040000,-1.600000,7.941270,0.785956
5.063333,-1.700000,7.770490,0.789335
5.086667,-1.700000,8.282830,0.792736
5.110000,-2.000000,8.112050,0.796117
5.133333,-1.500000,8.112050,0.799497
5.156667,-1.700000,8.026660,0.802875
5.180000,-1.700000,8.026660,0.806268
5.203333,-1.900000,8.026660,0.809653
5.226667,-1.700000,8.197440,0.813050
5.250000,-1.600000,8.197440,0.816439
5.273333,-1.900000,7.941270,0.819854
5.296667,-1.700000,8.112050,0.823247
5.320000,-1.500000,8.282830,0.826627
5.343333,-1.600000,8.282830,0.830004
5.366667,-1.600000,8.112050,0.833406
5.390000,-1.600000,8.197440,0.836784
5.413333,-1.700000,8.112050,0.840163
5.436667,-1.800000,8.282830,0.843562
5.460000,-1.600000,8.368220,0.846961
5.483333,-1.700000,8.197440,0.850346
5.506667,-1.600000,8.282830,0.853750
5.530000,-1.700000,8.197440,0.857139
5.553333,-1.600000,8.368220,0.860530
5.576667,-1.800000,8.368220,0.863911
5.600000,-1.800000,8.112050,0.867289
5.623333,-1.900000,8.026660,0.870684
5.646667,-1.700000,8.112050,0.874070
5.670000,-1.600000,8.539000,0.877452
5.693333,-1.700000,8.624390,0.880831
5.716667,-1.700000,8.197440,0.884218
5.740000,-1.700000,8.539000,0.894133
5.763333,-1.800000,8.453610,0.897998
5.786667,-1.700000,7.855880,0.901477
5.810000,-1.600000,8.368220,0.904866
5.833333,-1.500000,8.282830,0.908251
5.856667,-1.700000,8.539000,0.911634
5.880000,-1.600000,8.624390,0.915026
5.903333,-1.800000,8.197440,0.918413
5.926667,-1.600000,8.453610,0.921794
5.950000,-1.600000,8.453610,0.925190
5.973333,-1.900000,8.624390,0.928573
5.996667,-1.700000,8.795170,0.931960
6.020000,-1.700000,8.539000,0.935347
6.043333,-1.600000,8.282830,0.938743
6.066667,-1.700000,8.368220,0.942163
6.090000,-1.700000,8.539000,0.945547
6.113333,-1.700000,8.624390,0.948940
6.136667,-1.600000,8.539000,0.952320
6.160000,-1.700000,8.539000,0.955703
6.183333,-1.500000,8.624390,0.959081
6.206667,-1.400000,8.624390,0.962474
6.230000,-1.500000,8.709780,0.965866
6.253333,-1.800000,8.709780,0.969246
6.276667,-1.600000,8.539000,0.972656
6.300000,-1.500000,8.709780,0.976064
6.323333,-1.600000,8.709780,0.979453
6.346667,-1.700000,8.624390,0.982851
6.370000,-1.800000,8.795170,0.986227
6.393333,-1.500000,8.453610,0.989621
6.416667,-1.400000,8.795170,0.993006
6.440000,-1.700000,9.051340,0.996407
6.463333,-1.600000,8.624390,0.999813
6.486667,-1.700000,8.709780,1.003194
6.510000,-1.700000,8.709780,1.006582
6.533333,-1.700000,9.051340,1.009961
6.556667,-1.500000,8.965950,1.013345
6.580000,-1.700000,8.795170,1.016744
6.603333,-1.500000,8.880560,1.020116
6.626667,-1.700000,8.965950,1.023500
6.650000,-1.700000,8.965950,1.026876
6.673333,-1.600000,8.965950,1.030269
6.696667,-1.700000,8.880560,1.033657
6.720000,-1.900000,8.965950,1.037049
6.743333,-1.600000,8.709780,1.040444
6.766667,-1.700000,8.965950,1.043830
6.790000,-1.700000,9.136730,1.047205
6.813333,-1.500000,8.709780,1.050623
6.836667,-1.600000,8.795170,1.054007
6.860000,-1.300000,9.051340,1.059529
6.883333,-1.600000,9.222120,1.113604
6.906667,-1.900000,9.222120,1.128357
6.930000,-1.600000,9.051340,1.131787
6.953333,-1.600000,8.880560,1.135084
6.976667,-1.600000,9.136730,1.138366
7.000000,-1.300000,9.222120,1.141647
7.023333,-1.700000,9.307510,1.144928
7.046667,-1.700000,9.222120,1.148206
7.070000,-1.600000,8.880560,1.151488
7.093333,-1.600000,9.051340,1.154764
7.116667,-1.700000,8.965950,1.158040
7.140000,-1.400000,9.307510,1.161345
7.163333,-1.500000,9.222120,1.164628
7.186667,-1.400000,8.965950,1.167906
7.210000,-1.300000,9.307510,1.171190
7.233333,-1.600000,9.222120,1.174498
7.256667,-1.600000,9.649070,1.177775
7.280000,-1.800000,9.307510,1.181058
7.303333,-1.600000,8.965950,1.184344
7.326667,-1.500000,9.222120,1.193843
7.350000,-1.400000,9.222120,1.197609
7.373333,-1.700000,9.051340,1.200922
7.396667,-1.600000,9.222120,1.204214
7.420000,-1.700000,9.051340,1.207493
7.443333,-1.400000,9.563680,1.210773
7.466667,-1.500000,9.222120,1.214058
7.490000,-1.600000,9.051340,1.217337
7.513333,-1.700000,9.307510,1.220644
7.536667,-1.600000,9.222120,1.223928
7.560000,-1.600000,9.392900,1.227207
7.583333,-1.600000,9.307510,1.230482
7.606667,-1.900000,9.136730,1.233764
7.630000,-1.500000,9.222120,1.237037
7.653333,-1.800000,9.478290,1.240317
7.676667,-1.500000,9.649070,1.243601
7.700000,-1.800000,9.392900,1.246877
7.723333,-1.800000,9.307510,1.252365
7.746667,-1.900000,9.136730,1.255799
7.770000,-1.500000,9.478290,1.259086
7.793333,-1.600000,9.649070,1.262368
7.816667,-1.700000,9.734460,1.265647
7.840000,-1.700000,9.307510,1.268923
7.863333,-1.800000,9.478290,1.272219
7.886667,-1.500000,9.478290,1.275499
7.910000,-1.700000,9.563680,1.278777
7.933333,-1.600000,9.819850,1.282093
7.956667,-1.800000,9.563680,1.285375
7.980000,-1.500000,9.563680,1.288650
8.003333,-1.800000,9.478290,1.291931
8.026667,-2.100000,9.392900,1.295210
8.050000,-1.500000,9.563680,1.298486
8.073333,-1.800000,9.478290,1.301762
8.096667,-1.700000,9.478290,1.305045
8.120000,-1.600000,9.478290,1.308322
8.143333,-1.800000,9.819850,1.311601
8.166667,-1.700000,9.905240,1.314883
8.190000,-1.900000,9.392900,1.318160
8.213333,-1.700000,9.478290,1.321449
8.236667,-1.600000,9.478290,1.324729
8.260000,-1.700000,9.819850,1.328029
8.283333,-1.500000,9.649070,1.331351
8.306667,-1.700000,9.478290,1.334636
8.330000,-1.600000,9.819850,1.337915
8.353333,-1.800000,9.819850,1.341189
8.376667,-1.600000,9.990630,1.344466
8.400000,-1.700000,9.905240,1.347746
8.423333,-1.700000,9.478290,1.351025
8.446667,-1.600000,9.734460,1.354305
8.470000,-1.500000,9.649070,1.357581
8.493333,-1.700000,10.076020,1.360860
8.516667,-1.800000,9.905240,1.364138
8.540000,-1.600000,9.392900,1.367415
8.563333,-1.600000,9.649070,1.370693
