# Date: 20200710
# Operator: SCAW
# Notes:
#	pp2-1 pre-test tap
#	z
# Tap_cm: 6.0
# Sample: pp2-1
# Fit of Tap:
#	Ic = 969 +/- 77 A
#	n = 0.884 +/- 0.04 
#	Vc = 6 uV
#	Vfloor = -2.43 +/- 0.018 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
4.923333,-2.500000,8.539000,1.078322
4.946667,-2.200000,8.539000,1.082439
4.970000,-2.400000,8.197440,1.086608
4.993333,-2.300000,8.453610,1.090480
5.016667,-2.400000,8.282830,1.093995
5.040000,-2.400000,8.112050,1.097438
5.063333,-2.500000,8.282830,1.100949
5.086667,-2.500000,8.282830,1.104427
5.110000,-2.600000,8.624390,1.108189
5.133333,-2.300000,8.368220,1.111682
5.156667,-2.400000,8.282830,1.115546
5.180000,-2.700000,8.368220,1.121273
5.203333,-2.400000,8.368220,1.124852
5.226667,-2.300000,8.453610,1.129640
5.250000,-2.500000,8.539000,1.133660
5.273333,-2.300000,8.282830,1.137655
5.296667,-2.700000,8.624390,1.141154
5.320000,-2.200000,8.539000,1.145816
5.343333,-2.000000,8.453610,1.149299
5.366667,-2.500000,8.453610,1.153434
5.390000,-2.400000,8.624390,1.157926
5.413333,-2.500000,8.624390,1.162400
5.436667,-2.200000,8.282830,1.166039
5.460000,-2.500000,8.539000,1.169498
5.483333,-2.200000,8.624390,1.173116
5.506667,-2.300000,8.624390,1.176630
5.530000,-2.600000,8.539000,1.180510
5.553333,-2.400000,8.282830,1.184359
5.576667,-2.300000,8.453610,1.188943
5.600000,-2.200000,8.539000,1.193209
5.623333,-2.400000,8.539000,1.197326
5.646667,-2.600000,8.880560,1.210223
5.670000,-2.300000,8.368220,1.215169
5.693333,-2.400000,8.709780,1.219051
5.716667,-2.400000,8.880560,1.222601
5.740000,-2.400000,8.709780,1.226246
5.763333,-2.500000,8.709780,1.230049
5.786667,-2.600000,8.624390,1.233522
5.810000,-2.400000,8.624390,1.236978
5.833333,-2.300000,8.965950,1.240400
5.856667,-2.500000,8.795170,1.244236
5.880000,-2.100000,8.453610,1.248818
5.903333,-2.300000,8.624390,1.252315
5.926667,-2.400000,8.624390,1.256198
5.950000,-2.800000,8.880560,1.259863
5.973333,-2.700000,8.709780,1.264096
5.996667,-2.100000,8.795170,1.267591
6.020000,-2.400000,8.709780,1.271216
6.043333,-2.400000,8.880560,1.275620
6.066667,-2.700000,8.795170,1.280030
6.090000,-2.500000,8.880560,1.283625
6.113333,-2.200000,8.709780,1.287278
6.136667,-2.200000,9.051340,1.290764
6.160000,-2.300000,8.880560,1.294202
6.183333,-2.300000,8.795170,1.297647
6.206667,-2.300000,8.709780,1.301168
6.230000,-2.000000,8.880560,1.305579
6.253333,-2.500000,8.795170,1.309102
6.276667,-2.400000,9.051340,1.313187
6.300000,-2.500000,9.136730,1.316857
6.323333,-2.400000,8.795170,1.320320
6.346667,-2.600000,9.136730,1.324755
6.370000,-2.200000,9.136730,1.328736
6.393333,-2.400000,8.795170,1.332419
6.416667,-2.400000,8.795170,1.335869
6.440000,-2.100000,9.478290,1.339312
6.463333,-2.300000,8.965950,1.342741
6.486667,-2.300000,9.136730,1.346246
6.510000,-2.400000,8.795170,1.350036
6.533333,-2.500000,8.709780,1.353524
6.556667,-2.300000,9.307510,1.357062
6.580000,-2.300000,9.136730,1.360538
6.603333,-2.500000,8.965950,1.364029
6.626667,-2.500000,8.965950,1.367479
6.650000,-2.400000,9.222120,1.371088
6.673333,-2.600000,9.478290,1.374621
6.696667,-2.100000,9.307510,1.378174
6.720000,-2.100000,8.965950,1.381745
6.743333,-2.200000,8.965950,1.385245
6.766667,-2.100000,9.136730,1.388791
6.790000,-2.400000,9.136730,1.392319
6.813333,-2.100000,9.307510,1.395998
6.836667,-2.200000,9.222120,1.399498
6.860000,-2.600000,9.222120,1.402971
6.883333,-2.000000,9.392900,1.406643
6.906667,-2.200000,9.478290,1.410229
6.930000,-2.400000,9.051340,1.413727
6.953333,-2.500000,9.307510,1.417372
6.976667,-2.100000,9.307510,1.421042
7.000000,-2.700000,9.392900,1.424529
7.023333,-2.300000,9.478290,1.428068
7.046667,-2.300000,9.136730,1.431599
7.070000,-2.400000,9.051340,1.435121
7.093333,-2.500000,9.392900,1.438838
7.116667,-2.200000,9.392900,1.442711
7.140000,-2.600000,9.563680,1.446383
7.163333,-2.300000,9.478290,1.449858
7.186667,-2.600000,9.222120,1.453339
7.210000,-2.400000,9.819850,1.457183
7.233333,-2.400000,9.563680,1.460792
7.256667,-2.400000,9.222120,1.464320
7.280000,-2.500000,9.136730,1.467867
7.303333,-2.200000,9.478290,1.471386
7.326667,-2.600000,9.649070,1.474934
7.350000,-2.300000,9.649070,1.478462
7.373333,-2.300000,9.051340,1.481967
7.396667,-2.200000,9.392900,1.485492
7.420000,-2.300000,9.649070,1.489048
7.443333,-2.400000,9.478290,1.492898
7.466667,-2.200000,9.478290,1.496542
7.490000,-2.600000,9.563680,1.508044
7.513333,-2.300000,9.649070,1.512246
7.536667,-2.200000,9.307510,1.515775
7.560000,-2.200000,9.478290,1.519381
7.583333,-2.400000,9.392900,1.522989
7.606667,-2.300000,9.563680,1.526675
7.630000,-2.500000,9.563680,1.530477
7.653333,-2.500000,9.734460,1.534083
7.676667,-2.300000,9.649070,1.537726
7.700000,-2.800000,9.819850,1.541307
