# Date: 20200710
# Operator: SCAW
# Notes: pp2-2 pre-test tap y
# Tap_cm: 6.0
# Sample: pp2-2
# Fit of Tap:
#	Ic = 139 +/- 0.024 A
#	n = 37.7 +/- 0.4 
#	Vc = 6 uV
#	Vfloor = -0.439 +/- 0.0037 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
4.386667,-0.600000,7.599710,0.770148
4.410000,-0.200000,7.685100,0.773868
4.433333,-0.500000,7.514320,0.777539
4.456667,-0.300000,7.428930,0.781318
4.480000,-0.600000,7.514320,0.785070
4.503333,-0.700000,7.770490,0.788794
4.526667,-0.500000,7.685100,0.792503
4.550000,-0.500000,7.599710,0.796177
4.573333,-0.200000,7.428930,0.799910
4.596667,-0.500000,7.685100,0.803607
4.620000,-0.400000,8.026660,0.807397
4.643333,-0.700000,7.514320,0.811055
4.666667,-0.400000,7.685100,0.814771
4.690000,-0.600000,7.855880,0.818490
4.713333,-0.800000,7.770490,0.822231
4.736667,-0.400000,7.770490,0.825935
4.760000,-0.500000,7.941270,0.837889
4.783333,-0.800000,7.685100,0.842324
4.806667,-1.000000,7.855880,0.846166
4.830000,-0.300000,7.770490,0.850006
4.853333,-0.800000,7.685100,0.853887
4.876667,-0.500000,7.941270,0.857741
4.900000,-0.500000,7.941270,0.861621
4.923333,-0.600000,7.770490,0.865563
4.946667,-0.500000,8.112050,0.869452
4.970000,-0.800000,7.855880,0.873382
4.993333,-0.700000,7.855880,0.877232
5.016667,-0.400000,7.599710,0.880971
5.040000,-0.300000,8.026660,0.884727
5.063333,-0.500000,8.112050,0.888454
5.086667,-1.000000,7.855880,0.892256
5.110000,-0.800000,8.112050,0.895990
5.133333,-0.600000,8.026660,0.899710
5.156667,-0.800000,8.197440,0.903435
5.180000,-0.600000,8.453610,0.907165
5.203333,-0.500000,7.770490,0.910881
5.226667,-0.300000,8.112050,0.914673
5.250000,-0.300000,8.112050,0.918381
5.273333,-0.700000,8.282830,0.922194
5.296667,-0.600000,8.112050,0.925960
5.320000,-0.600000,8.112050,0.929676
5.343333,-0.700000,7.941270,0.933420
5.366667,-0.700000,8.112050,0.937109
5.390000,-0.300000,8.368220,0.940895
5.413333,-0.700000,8.112050,0.944715
5.436667,-0.500000,8.112050,0.948471
5.460000,-0.400000,8.282830,0.952267
5.483333,-0.800000,8.282830,0.958360
5.506667,-0.700000,8.282830,1.044789
5.530000,-0.400000,8.282830,1.068615
5.553333,-0.500000,8.453610,1.072869
5.576667,-0.700000,8.197440,1.077172
5.600000,-0.700000,8.026660,1.081492
5.623333,-0.600000,8.453610,1.086014
5.646667,-0.700000,8.197440,1.090488
5.670000,-0.600000,8.112050,1.094936
5.693333,-0.800000,8.197440,1.099316
5.716667,-0.500000,8.453610,1.103696
5.740000,-0.500000,8.453610,1.108299
5.763333,-0.400000,8.282830,1.112459
5.786667,-0.600000,8.282830,1.116455
5.810000,-0.800000,8.453610,1.120872
5.833333,-0.900000,8.624390,1.125773
5.856667,-0.600000,8.197440,1.130103
