# Date: 20200710
# Operator: SCAW
# Notes: pp2-2 pre-test tap y
# Tap_cm: 6.0
# Sample: pp2-2
# Fit of Tap:
#	Ic = 139 +/- 0.038 A
#	n = 40 +/- 0.53 
#	Vc = 6 uV
#	Vfloor = 0.349 +/- 0.0035 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
7.093333,0.300000,9.478290,1.238074
7.116667,0.500000,9.307510,1.241372
7.140000,0.400000,9.563680,1.244652
7.163333,0.300000,9.478290,1.247932
7.186667,0.700000,9.307510,1.251210
7.210000,0.400000,9.392900,1.254545
7.233333,0.300000,9.478290,1.257852
7.256667,0.500000,9.563680,1.261132
7.280000,0.400000,9.905240,1.264430
7.303333,0.600000,9.478290,1.267716
7.326667,0.400000,9.478290,1.270993
7.350000,0.300000,9.307510,1.274276
7.373333,0.500000,9.563680,1.277553
7.396667,0.400000,9.563680,1.280830
7.420000,0.200000,9.734460,1.284103
7.443333,0.600000,9.563680,1.287380
7.466667,0.300000,9.392900,1.290658
7.490000,0.500000,9.734460,1.293937
7.513333,0.300000,9.478290,1.297252
7.536667,0.400000,9.649070,1.300558
7.560000,0.400000,9.478290,1.303841
7.583333,0.200000,9.563680,1.307119
7.606667,0.500000,9.649070,1.310398
7.630000,0.500000,9.392900,1.313703
7.653333,0.200000,9.478290,1.323356
7.676667,0.400000,9.819850,1.326880
7.700000,0.400000,9.649070,1.330170
7.723333,0.500000,9.905240,1.333446
7.746667,0.200000,9.734460,1.336768
7.770000,0.500000,9.649070,1.340042
7.793333,0.300000,9.905240,1.343318
7.816667,0.400000,9.734460,1.346595
7.840000,0.500000,9.819850,1.349871
7.863333,0.400000,9.478290,1.353145
7.886667,0.400000,9.478290,1.356423
7.910000,0.400000,9.734460,1.359708
7.933333,0.600000,9.734460,1.362987
7.956667,0.500000,10.161410,1.366263
7.980000,0.300000,9.478290,1.373498
8.003333,0.400000,9.990630,1.379877
8.026667,0.300000,9.905240,1.383728
8.050000,0.700000,9.905240,1.387082
8.073333,0.300000,9.905240,1.390389
8.096667,0.400000,10.161410,1.393739
8.120000,0.600000,9.905240,1.397055
8.143333,0.400000,10.161410,1.400366
8.166667,0.400000,9.649070,1.403699
8.190000,0.400000,9.819850,1.407003
8.213333,0.600000,10.332190,1.410292
