# Date: 20200710
# Operator: SCAW
# Notes:
#	pp2-1 pre-test tap
#	z
# Tap_cm: 6.0
# Sample: pp2-1
# Fit of Tap:
#	Ic = 136 +/- 0.021 A
#	n = 28.4 +/- 0.2 
#	Vc = 6 uV
#	Vfloor = -1.6 +/- 0.006 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
4.806667,-1.900000,8.197440,0.922734
4.830000,-2.100000,8.112050,0.926270
4.853333,-1.800000,7.855880,0.929864
4.876667,-2.000000,7.855880,0.933321
4.900000,-2.100000,7.685100,0.936736
4.923333,-2.300000,8.026660,0.940301
4.946667,-1.800000,8.026660,0.943782
4.970000,-1.800000,8.112050,0.947227
4.993333,-2.000000,7.685100,0.950659
5.016667,-1.900000,8.112050,0.954148
5.040000,-1.700000,7.941270,0.957568
5.063333,-2.000000,7.941270,1.034458
5.086667,-1.700000,8.282830,1.051692
5.110000,-2.000000,8.282830,1.055238
5.133333,-2.000000,8.282830,1.058784
5.156667,-1.900000,8.197440,1.062341
5.180000,-2.000000,8.197440,1.065903
5.203333,-2.200000,8.112050,1.069526
5.226667,-2.000000,8.368220,1.073064
5.250000,-2.100000,8.282830,1.076606
5.273333,-1.500000,8.026660,1.080136
5.296667,-2.000000,8.112050,1.083658
5.320000,-2.100000,8.197440,1.087173
5.343333,-2.200000,8.368220,1.090701
5.366667,-2.000000,8.282830,1.094185
5.390000,-1.800000,8.112050,1.097716
5.413333,-1.800000,8.197440,1.101192
5.436667,-2.000000,8.197440,1.104662
5.460000,-2.000000,8.197440,1.108145
5.483333,-1.900000,8.368220,1.111701
5.506667,-1.900000,8.197440,1.115210
5.530000,-1.900000,8.112050,1.118691
5.553333,-2.100000,8.539000,1.122345
5.576667,-1.800000,8.368220,1.125930
5.600000,-1.700000,8.282830,1.129488
5.623333,-1.900000,8.368220,1.132944
5.646667,-1.900000,8.197440,1.136359
5.670000,-1.700000,8.453610,1.139864
5.693333,-2.100000,8.539000,1.143459
5.716667,-1.800000,8.282830,1.147038
5.740000,-1.800000,8.112050,1.150531
5.763333,-1.900000,8.539000,1.158091
5.786667,-1.800000,8.026660,1.164458
5.810000,-1.800000,8.197440,1.168555
5.833333,-1.900000,8.453610,1.172041
5.856667,-2.000000,8.539000,1.175560
5.880000,-2.000000,8.368220,1.179090
5.903333,-2.200000,8.539000,1.182648
5.926667,-2.000000,8.453610,1.186283
5.950000,-1.600000,8.624390,1.189981
5.973333,-2.200000,8.539000,1.193686
5.996667,-1.800000,8.624390,1.197353
6.020000,-1.900000,8.112050,1.201144
6.043333,-1.600000,8.624390,1.204937
6.066667,-1.900000,8.624390,1.208508
6.090000,-1.700000,8.539000,1.211940
6.113333,-1.700000,8.453610,1.215347
6.136667,-2.100000,8.795170,1.218814
6.160000,-2.200000,8.795170,1.222315
6.183333,-1.900000,8.624390,1.225834
6.206667,-1.800000,8.709780,1.229439
6.230000,-2.300000,8.709780,1.232911
6.253333,-2.000000,8.539000,1.236383
6.276667,-1.900000,8.965950,1.239969
6.300000,-2.000000,8.795170,1.243473
6.323333,-1.900000,8.624390,1.246974
6.346667,-1.800000,8.539000,1.250586
6.370000,-1.500000,8.624390,1.254069
6.393333,-1.800000,8.965950,1.257566
6.416667,-1.600000,8.880560,1.261125
6.440000,-2.200000,8.453610,1.264651
6.463333,-1.900000,8.368220,1.268195
6.486667,-2.000000,8.965950,1.271701
6.510000,-1.700000,8.880560,1.275151
6.533333,-2.000000,8.965950,1.278686
6.556667,-1.600000,8.624390,1.282339
6.580000,-2.000000,8.539000,1.286031
6.603333,-1.800000,8.965950,1.289554
6.626667,-1.900000,8.709780,1.293067
6.650000,-1.800000,8.709780,1.296603
6.673333,-2.000000,9.051340,1.300163
6.696667,-1.800000,8.624390,1.303661
6.720000,-2.200000,9.051340,1.307219
6.743333,-2.000000,9.051340,1.310711
6.766667,-1.900000,9.051340,1.314160
6.790000,-2.200000,8.880560,1.317688
6.813333,-2.000000,8.880560,1.321157
6.836667,-1.700000,8.880560,1.324631
6.860000,-2.000000,9.136730,1.328264
6.883333,-2.000000,8.795170,1.331738
6.906667,-1.800000,8.965950,1.335211
6.930000,-2.000000,9.136730,1.338709
6.953333,-1.900000,9.051340,1.342266
6.976667,-2.000000,9.136730,1.345798
7.000000,-2.100000,9.136730,1.349333
7.023333,-2.200000,8.795170,1.352797
7.046667,-1.900000,9.478290,1.356253
7.070000,-1.800000,9.307510,1.359683
7.093333,-1.800000,9.051340,1.363185
7.116667,-2.000000,9.222120,1.366664
7.140000,-1.900000,8.880560,1.370269
7.163333,-2.300000,9.051340,1.373931
7.186667,-1.800000,9.307510,1.377438
7.210000,-1.900000,9.136730,1.380944
7.233333,-2.000000,8.880560,1.384376
7.256667,-1.900000,9.222120,1.387901
7.280000,-1.900000,9.222120,1.391514
7.303333,-1.700000,9.307510,1.395024
7.326667,-1.800000,9.136730,1.398641
7.350000,-2.000000,9.307510,1.402194
7.373333,-1.900000,9.307510,1.405755
7.396667,-1.800000,9.307510,1.409403
7.420000,-1.900000,9.222120,1.412881
7.443333,-1.700000,9.222120,1.416467
7.466667,-2.000000,9.307510,1.419985
7.490000,-1.900000,9.563680,1.423537
7.513333,-1.800000,9.478290,1.427027
7.536667,-2.200000,9.136730,1.440467
7.560000,-1.700000,9.307510,1.444014
7.583333,-2.000000,9.136730,1.451720
7.606667,-2.100000,9.136730,1.463592
7.630000,-1.800000,9.051340,1.467867
7.653333,-2.000000,9.478290,1.471397
7.676667,-2.000000,9.392900,1.475248
7.700000,-2.100000,9.478290,1.478984
7.723333,-1.600000,9.478290,1.482598
7.746667,-2.300000,9.136730,1.486093
7.770000,-2.000000,9.563680,1.489678
7.793333,-2.000000,9.563680,1.493453
7.816667,-2.000000,9.051340,1.497050
7.840000,-2.000000,9.222120,1.500576
7.863333,-2.000000,9.563680,1.504126
7.886667,-2.000000,9.649070,1.507803
7.910000,-2.000000,9.563680,1.511459
7.933333,-2.200000,9.478290,1.514974
7.956667,-2.100000,9.392900,1.518693
7.980000,-1.900000,9.649070,1.522200
8.003333,-1.900000,9.478290,1.525884
8.026667,-2.000000,9.563680,1.529539
8.050000,-2.200000,9.649070,1.533137
8.073333,-1.900000,9.478290,1.536644
8.096667,-1.900000,9.649070,1.540303
8.120000,-1.700000,9.563680,1.543812
8.143333,-1.800000,9.734460,1.547222
8.166667,-1.800000,9.392900,1.550814
8.190000,-1.800000,9.478290,1.554475
8.213333,-1.800000,9.563680,1.558311
8.236667,-2.000000,9.734460,1.562005
8.260000,-1.700000,9.563680,1.565790
8.283333,-2.000000,9.563680,1.569685
8.306667,-1.700000,9.905240,1.573379
8.330000,-1.800000,9.734460,1.577075
8.353333,-2.000000,9.563680,1.580613
8.376667,-1.900000,9.478290,1.584152
8.400000,-2.000000,9.649070,1.587770
8.423333,-1.700000,9.819850,1.591367
8.446667,-1.900000,10.076020,1.595101
8.470000,-1.900000,9.649070,1.598688
8.493333,-2.200000,9.734460,1.602151
8.516667,-2.100000,9.990630,1.605728
8.540000,-1.900000,10.076020,1.609417
8.563333,-1.900000,9.563680,1.613273
8.586667,-2.100000,9.905240,1.617022
8.610000,-1.900000,9.563680,1.621007
8.633333,-1.800000,9.905240,1.624828
8.656667,-2.100000,9.905240,1.628770
8.680000,-1.700000,9.649070,1.632308
8.703333,-2.000000,9.563680,1.635885
8.726667,-1.900000,10.246800,1.639490
8.750000,-2.300000,9.905240,1.643056
8.773333,-1.600000,9.819850,1.646661
8.796667,-2.200000,9.905240,1.650515
8.820000,-1.900000,9.990630,1.654272
8.843333,-1.900000,9.905240,1.658429
8.866667,-2.100000,10.076020,1.662334
8.890000,-2.100000,9.819850,1.666173
8.913333,-2.000000,9.990630,1.669995
8.936667,-2.100000,10.076020,1.673917
8.960000,-1.700000,10.076020,1.677433
8.983333,-1.700000,9.819850,1.681216
9.006667,-2.000000,10.076020,1.684810
9.030000,-1.800000,10.246800,1.688792
9.053333,-1.900000,10.332190,1.692453
9.076667,-1.700000,10.246800,1.696129
9.100000,-2.100000,10.076020,1.699781
9.123333,-1.900000,9.905240,1.703250
9.146667,-2.000000,10.161410,1.706836
9.170000,-1.800000,10.161410,1.710680
9.193333,-2.000000,10.161410,1.714244
9.216667,-1.500000,10.076020,1.717788
9.240000,-1.700000,10.246800,1.721483
9.263333,-1.900000,10.076020,1.725004
9.286667,-2.100000,10.161410,1.728737
9.310000,-1.300000,9.990630,1.732228
9.333333,-2.000000,10.161410,1.735818
