# Date: 20200710
# Operator: SCAW
# Notes: pp2-2 pre-test tap y
# Tap_cm: 6.0
# Sample: pp2-2
# Fit of Tap:
#	Ic = 110 +/- 0 A
#	n = 969 +/- 0 
#	Vc = 6 uV
#	Vfloor = 0.944 +/- 0 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
4.526667,2.500000,8.282830,0.897327
4.550000,2.200000,7.941270,0.901954
4.573333,2.200000,8.026660,0.906228
4.596667,1.900000,8.197440,0.910745
4.620000,2.200000,8.197440,0.914854
4.643333,2.200000,8.112050,0.918619
4.666667,1.800000,7.941270,0.922109
4.690000,2.000000,8.453610,0.926717
4.713333,2.200000,8.709780,0.930709
4.736667,2.300000,7.941270,0.934179
4.760000,2.200000,8.197440,0.938987
4.783333,2.400000,8.197440,0.942854
4.806667,2.200000,8.453610,0.946878
4.830000,2.100000,7.941270,0.950659
4.853333,2.400000,8.026660,0.954230
4.876667,2.000000,8.368220,0.958273
4.900000,2.300000,8.197440,0.962396
4.923333,2.100000,8.282830,0.966485
4.946667,2.200000,8.197440,0.970584
4.970000,2.000000,8.368220,0.974203
4.993333,1.900000,8.368220,0.977775
5.016667,2.000000,8.282830,0.981411
5.040000,2.400000,8.197440,0.984969
5.063333,2.000000,8.368220,0.988442
5.086667,2.400000,8.282830,0.991947
5.110000,2.100000,8.539000,0.995424
5.133333,2.300000,8.539000,0.998853
5.156667,2.200000,8.453610,1.002898
5.180000,2.300000,8.368220,1.007333
5.203333,1.900000,8.624390,1.011780
5.226667,2.200000,8.539000,1.023761
5.250000,1.900000,8.453610,1.027839
5.273333,2.200000,8.368220,1.032072
5.296667,2.000000,8.453610,1.035918
5.320000,2.200000,8.368220,1.039460
5.343333,2.300000,8.709780,1.043066
5.366667,2.200000,8.624390,1.046735
5.390000,2.400000,8.453610,1.050293
5.413333,2.200000,8.368220,1.053840
5.436667,1.800000,8.539000,1.060784
5.460000,2.200000,8.795170,1.145035
5.483333,2.400000,8.880560,1.164625
5.506667,2.100000,8.453610,1.168299
5.530000,1.600000,8.624390,1.171896
5.553333,2.200000,8.880560,1.175755
5.576667,2.100000,8.709780,1.179469
5.600000,2.200000,8.624390,1.183291
5.623333,2.300000,8.453610,1.188109
5.646667,2.200000,8.795170,1.192298
5.670000,2.000000,8.965950,1.195960
5.693333,2.200000,8.453610,1.199610
5.716667,2.200000,8.453610,1.203437
