# Date: 20200710
# Operator: SCAW
# Notes: pp2-2 pre-test tap y
# Tap_cm: 6.0
# Sample: pp2-2
# Fit of Tap:
#	Ic = 139 +/- 0.027 A
#	n = 37 +/- 0.38 
#	Vc = 6 uV
#	Vfloor = -0.287 +/- 0.0033 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
7.816667,-0.500000,9.649070,1.502860
7.840000,-0.500000,9.222120,1.506432
7.863333,-0.300000,9.478290,1.509945
7.886667,-0.200000,9.649070,1.513598
7.910000,-0.400000,9.649070,1.517347
7.933333,-0.200000,9.563680,1.521010
7.956667,-0.600000,9.563680,1.524564
7.980000,-0.200000,9.649070,1.528078
8.003333,-0.300000,9.905240,1.531520
8.026667,-0.300000,9.649070,1.534945
8.050000,-0.500000,9.734460,1.538395
8.073333,-0.600000,9.478290,1.541819
8.096667,-0.100000,9.819850,1.545354
8.120000,-0.300000,9.649070,1.548970
8.143333,-0.600000,9.649070,1.552496
8.166667,-0.300000,9.734460,1.555946
8.190000,0.000000,9.563680,1.559430
8.213333,-0.700000,9.905240,1.562987
8.236667,-0.200000,9.649070,1.566498
8.260000,-0.200000,9.563680,1.569970
8.283333,-0.200000,9.392900,1.573418
8.306667,-0.300000,9.734460,1.576925
8.330000,-0.200000,9.563680,1.580561
8.353333,-0.300000,10.076020,1.584133
8.376667,0.000000,9.734460,1.587696
8.400000,-0.400000,9.905240,1.591201
8.423333,-0.200000,9.905240,1.594914
8.446667,-0.300000,9.905240,1.598472
8.470000,0.000000,9.819850,1.601952
8.493333,-0.500000,10.076020,1.605565
8.516667,-0.300000,9.819850,1.609125
8.540000,-0.200000,9.990630,1.612582
8.563333,-0.100000,10.076020,1.616218
8.586667,-0.200000,9.819850,1.619774
8.610000,-0.200000,9.649070,1.623340
8.633333,0.100000,10.076020,1.626855
8.656667,-0.100000,9.905240,1.630373
8.680000,-0.400000,10.332190,1.634092
8.703333,-0.300000,9.819850,1.637841
8.726667,-0.600000,9.990630,1.641397
8.750000,-0.300000,10.161410,1.644893
8.773333,-0.400000,10.161410,1.648465
8.796667,-0.400000,9.905240,1.652011
8.820000,-0.600000,9.819850,1.655540
8.843333,-0.500000,9.990630,1.658966
8.866667,-0.100000,10.076020,1.662444
